Flow_Duration,Tot_Fwd_Pkts,Tot_Bwd_Pkts,Bwd_Pkt_Len_Max,Flow_IAT_Mean,App_Transitions_5s,Keystroke_Flight_Mean,Touch_Pressure_Variance,Sensitive_Permission_Access,TFLite_Phishing_Score,Label
42512,8,9,710,16.026123144560145,1,95.76114069227044,0.018556987834768838,0,0.03262176119751128,Benign
16820,2,1,492,23.978170368316203,1,136.32864351662042,0.03414511929053561,0,0.15844417031239116,Benign
40282,6,3,907,42.521066098376274,1,92.56141004199407,0.026721541654343803,0,0.0018994758962708636,Benign
29516,8,6,1433,30.912858399675088,0,103.92633277841863,0.026345488737939113,0,0.16163196855763842,Benign
14632,2,10,255,45.21417854632157,0,89.59889470298779,0.03098650067177256,0,0.07170444994088265,Benign
33696,9,2,715,25.356870981395893,0,135.46506310525308,0.04668753571000317,0,0.1745827932474136,Benign
43042,9,4,634,38.730632051893124,1,116.61921862541382,0.03793361421604628,0,0.014722620637727536,Benign
40658,3,3,1403,37.05836427536345,2,140.54970132579217,0.04374366342519953,0,0.010678965373663552,Benign
20171,8,2,849,18.587214220358128,2,118.4489672789867,0.020034484933565876,0,0.0006465837069767445,Benign
2988,10,2,806,48.39629266290543,0,125.56099666947833,0.030582546482209545,0,0.007699499464357018,Benign
13951,5,6,526,19.685632281613856,1,81.39262382263884,0.041284993440333484,0,0.03998422910049888,Benign
26757,6,5,1481,26.488277133278224,1,134.3509549987939,0.010064939032873208,0,0.1721192968402232,Benign
10505,6,3,468,7.863728212595591,1,120.20604831456728,0.03267065788519702,0,0.19818833832804195,Benign
38196,10,5,403,28.810728378846445,0,140.08830128475225,0.02700423888392566,0,0.058307634481410055,Benign
47704,7,8,224,17.029367799095212,0,145.78977163620942,0.04771071271490632,0,0.1487170810545975,Benign
30814,9,5,334,9.976082033618667,1,81.03621605158945,0.030160994713449914,0,0.18088281322143215,Benign
15805,4,5,908,10.596749220142822,2,109.81884491671215,0.010673546518870926,0,0.08391474144309308,Benign
30018,1,2,1437,31.911852932218867,2,128.25384823659775,0.03533385067007771,0,0.160105511781532,Benign
9706,4,9,1057,42.565586236098376,1,104.23507082631978,0.049636591222916394,0,0.16799013308395824,Benign
23926,5,2,1285,35.213822678376886,0,98.8341619508916,0.029468878409552042,0,0.16274057734419745,Benign
31726,6,7,599,24.166832016262667,1,98.3272738184813,0.014841782043730892,0,0.17339421602874505,Benign
39407,9,9,1373,17.716970826640935,0,96.33039753049127,0.03845946599239109,0,0.054564175200687126,Benign
43419,2,4,205,17.32423856850103,1,104.63019208261414,0.024037639997345026,0,0.1609868819085548,Benign
13706,5,5,968,26.12933788521623,0,142.9000409225053,0.03286782269481317,0,0.017294962803425795,Benign
18032,3,2,393,36.05508369920856,0,100.59717067058307,0.022963777456455486,0,0.16453802836201697,Benign
9024,10,9,158,24.309172020812547,2,116.80672511584336,0.04889665134162963,0,0.1836838652740705,Benign
4898,1,9,641,26.413204322203928,1,141.81803462029902,0.03294870364247811,0,0.00019816374221310885,Benign
22853,8,2,1062,47.80435775757698,1,146.56160587674123,0.023479335257832332,0,0.13771684410889132,Benign
5830,7,1,567,27.060344249491738,1,129.68547966237028,0.03081378231514638,0,0.1958092138423414,Benign
26184,2,7,557,5.4451955232444575,1,142.49737443174467,0.04156378769392866,0,0.08976226357448763,Benign
34509,1,3,473,5.525142344864892,1,101.81413280438649,0.04181833465668716,0,0.03198809813138226,Benign
42175,7,4,1362,43.71729443549045,1,149.0350686976551,0.019082860770007787,0,0.15641794063444442,Benign
5083,4,8,920,37.79808536120779,2,146.69095145630916,0.04348783496969293,0,0.08130074272317699,Benign
1389,2,1,914,22.219800713274527,2,81.29638175274073,0.011641517926685987,0,0.19422046695932854,Benign
28806,7,8,1297,40.182194864392464,2,146.92529619363432,0.03824137514781566,0,0.08981758518179839,Benign
8887,1,9,1474,8.751783846065194,1,108.4871503314418,0.011743392440821308,0,0.01748400760499216,Benign
31059,2,5,540,26.399332289571813,1,144.39871996271182,0.034203014970693876,0,0.08751103975157784,Benign
16633,7,4,610,5.003484540269957,1,121.17977011740417,0.03348945049563858,0,0.0299367688440799,Benign
21348,6,10,198,39.16517781507982,0,123.39155949888286,0.049410733809625546,0,0.10458038554667891,Benign
21214,5,1,244,31.508327472900167,1,124.03908045574784,0.013052742764565401,0,0.08909578231780174,Benign
1074,7,10,163,8.517847961439385,0,90.64512751141935,0.024444489494405003,0,0.13219527078251603,Benign
38101,8,2,50,10.224952429450404,2,119.8936946469544,0.011964399844659801,0,0.1610387802035066,Benign
34691,9,8,1486,44.76762100558254,1,87.94331872197824,0.04514448672084515,0,0.16401599470700182,Benign
7291,5,7,1214,47.254599754027325,1,121.40325375478807,0.020560368129991853,0,0.12878107148866544,Benign
23008,3,9,521,36.999387153639326,0,89.91773942268942,0.03706942542289451,0,0.06482197153376135,Benign
20775,8,8,1339,39.52792765595639,2,89.8652872786208,0.04283513097520675,0,0.1829570191688361,Benign
36681,1,1,544,24.42925510696357,1,135.2032933121489,0.046910402400330155,0,0.1939602012700266,Benign
15528,5,6,1213,25.11302162371498,2,86.9101258552016,0.039461302468448235,0,0.03563590312633829,Benign
49025,2,8,1180,37.70697738606822,0,87.79974096853715,0.02224870932498342,0,0.18428283806242748,Benign
40472,6,8,1121,12.745015316159945,1,140.34993141635448,0.027219565377531438,0,0.1048478038465257,Benign
39347,6,9,519,32.38813431878796,0,85.23986599227223,0.040112395070491906,0,0.1418012435107547,Benign
13453,7,4,1421,49.565753587614374,2,125.20759279201322,0.014840039935534257,0,0.16071657528781802,Benign
36046,8,8,1066,15.999639680827771,0,128.43321317618404,0.030401917920009243,0,0.055118162570760125,Benign
22861,9,10,1016,24.42873201988733,0,133.44289543317782,0.0360302890440311,0,0.11354404373717696,Benign
1541,10,8,251,43.70176180402315,1,112.13016468637475,0.039557498137297434,0,0.0948450046489139,Benign
13918,8,1,741,24.456932046095314,2,126.77919512552666,0.018098038042975623,0,0.011599080132980832,Benign
4167,2,10,1310,14.092040874693506,1,124.13269608069575,0.02354656266423354,0,0.18620307636747116,Benign
14512,4,7,426,44.64368304457186,0,122.11853031613957,0.035661283954853074,0,0.01310762008083184,Benign
29196,10,4,105,46.04263820576571,0,127.74595642564658,0.011468489445841685,0,0.1777103292035762,Benign
10541,7,3,1139,38.727200528261214,1,100.81973122602899,0.025607686702825646,0,0.07946055959255903,Benign
28185,2,9,766,18.39970337577866,1,90.44400554374388,0.01968139939615725,0,0.13845212943624843,Benign
26923,3,7,642,45.80765621969845,1,87.5024093995215,0.02606197843384133,0,0.055925789671345184,Benign
24856,2,1,300,30.04197395913621,0,91.60007569502746,0.01329749469162902,0,0.1613092972902367,Benign
16530,2,3,402,22.04604684694505,0,115.35448821198275,0.03766019444603684,0,0.08813668125086838,Benign
17386,1,3,203,43.33861977962498,1,122.1325691035797,0.02294884813954519,0,0.17340799154672806,Benign
33015,9,10,583,34.808962240788716,0,147.58585543249885,0.03705653550509582,0,0.10844659241258366,Benign
3561,9,3,112,44.281984967652456,1,101.08968742741027,0.0362673311451821,0,0.03729406468508856,Benign
2650,6,4,489,10.919798848700292,0,126.12807519857566,0.03745729662844358,0,0.19102205356743046,Benign
47697,2,10,699,9.965964629847427,0,86.14558759849417,0.04686702456501983,0,0.08671179280106839,Benign
29668,1,8,1139,8.27510123318725,0,108.20697170595584,0.04142629796097005,0,0.19647566088851057,Benign
7702,3,2,967,44.76882418032536,1,135.98187716890132,0.03452981209858856,0,0.049717331536759994,Benign
43799,8,4,1358,24.907770470778452,1,96.09990208129584,0.0323405832910819,0,0.18839246153370265,Benign
1393,8,4,1311,27.168422103721934,0,129.28044925935706,0.019840202012578634,0,0.18966828641971312,Benign
12944,8,6,1038,15.97427928305339,2,134.37265288209153,0.0424130299912549,0,0.18831680637749226,Benign
3515,8,10,522,34.44433993552702,0,112.12877096497635,0.01408191575550613,0,0.13725421689185477,Benign
28055,3,4,326,23.65169598404444,0,98.23116368111204,0.025622414950732274,0,0.049402959328723385,Benign
44149,9,8,580,27.240620207003754,0,144.0237624956,0.04473270180107029,0,0.005205678697094674,Benign
21076,1,9,187,38.94765092315407,0,130.48456866942132,0.048070444606637674,0,0.10411339184614413,Benign
42462,5,4,324,9.69230582350972,1,105.78525130474918,0.03640245197548378,0,0.14024781783967086,Benign
24767,2,9,141,26.742116026719412,0,83.96196849712567,0.02678104956857745,0,0.061614494038175094,Benign
18724,5,7,1314,30.78304142800959,2,107.4618080428835,0.04372442613476134,0,0.04594403425121696,Benign
29899,1,6,1403,21.54751172372848,1,139.83707805149007,0.03699512007795496,0,0.0313412876949666,Benign
37609,2,4,1483,26.503241521061852,0,96.10690496071128,0.032954572475336515,0,0.07308536867244074,Benign
13214,5,8,1380,14.909887175725407,1,147.4002106345352,0.01652664204198427,0,0.18014584380824472,Benign
38355,7,4,1077,5.118874629468814,1,90.38022475955937,0.03209090189546652,0,0.011277582691248768,Benign
26608,9,10,1033,38.38471481201225,1,133.54953261050974,0.01398728039701903,0,0.12529615323027818,Benign
9184,10,5,169,30.270513428795425,0,126.55582572605022,0.03280231083811907,0,0.04311280828309241,Benign
6346,9,1,683,21.31419679649919,2,139.3686468989492,0.03285495081278859,0,0.11875581890671,Benign
12465,6,3,1282,30.601685666215378,0,127.44814368293427,0.04946322059279265,0,0.006128998548592857,Benign
12251,7,3,673,27.91790671649867,0,119.4648298868355,0.02907089170930098,0,0.15756760388698843,Benign
33587,3,5,1362,13.72122625798653,2,96.57350366622481,0.03950261902778685,0,0.13020049304466672,Benign
14343,7,8,327,38.58099516595241,0,114.75648719004383,0.04405583504060753,0,0.15323084441216428,Benign
4557,9,8,858,44.15692519028418,0,112.75582572842248,0.022298210658315318,0,0.1707428583591235,Benign
23573,10,6,1174,26.29345200439941,2,81.54163263389437,0.04641689232904392,0,0.15260098353939006,Benign
2519,5,1,1456,20.24629137001536,0,133.39306388098498,0.02642095516816488,0,0.05387855694980022,Benign
12362,9,5,532,33.235459738063454,1,104.77925598200959,0.03758404266431411,0,0.046269615850200424,Benign
5429,7,4,1486,40.33254948525881,0,145.09575879472916,0.026397388473672068,0,0.18759810401232038,Benign
16263,7,3,601,18.716629830905035,0,145.33889356278783,0.02235406400100668,0,0.07699288056339398,Benign
34192,7,10,638,6.715311917469667,2,129.01196484114183,0.023169087009125428,0,0.008879783717213874,Benign
40424,2,6,1269,17.238848563721778,1,110.2155942242226,0.04972585022660184,0,0.16622591014900756,Benign
32875,10,8,1387,10.280045984776665,1,106.19487436049614,0.023541004375056594,0,0.0237332087449305,Benign
25750,6,2,76,8.965539056323115,1,127.6927793753088,0.01028047724800289,0,0.09864709816391688,Benign
29329,10,7,176,26.08489140867533,0,138.31058854155242,0.02214896425898675,0,0.19901443541729696,Benign
28687,7,3,1007,11.002417886921208,1,105.49429469823906,0.03784196175866847,0,0.1503858371089224,Benign
30870,9,6,405,40.1239520764511,0,94.03535704817247,0.0331153614562344,0,0.12404155848126874,Benign
33126,7,7,1441,5.83141336964842,1,85.95189189356172,0.020083161725027745,0,0.1715227226496515,Benign
48645,3,9,166,22.289456111483,2,144.42503259179352,0.01662427428706502,0,0.19426576631843512,Benign
2769,1,10,1046,45.90984976270255,1,93.35368387160514,0.0464112170936255,0,0.04795636023258468,Benign
31224,2,10,1253,10.110463258789228,0,105.21827899106579,0.04958991267068922,0,0.1736248703566206,Benign
15550,10,4,128,45.35800976045325,2,112.98574387491519,0.043774159790271584,0,0.13945650591118672,Benign
47221,7,6,529,14.998760977977499,1,96.70839284800613,0.026896126889951966,0,0.15501270188632188,Benign
8042,2,9,263,35.198679014002764,1,84.23495134417723,0.017695080839057683,0,0.03009645501308196,Benign
26308,3,1,91,36.096656275742205,2,82.76450985395823,0.037580126646203846,0,0.15783668134500548,Benign
32375,2,9,633,18.27029241940393,0,88.66015867302674,0.037182909969041396,0,0.19525312096659098,Benign
10718,5,8,1360,6.977045537919727,1,105.50317803419217,0.042290346443070406,0,0.13925063128632165,Benign
17786,3,9,693,49.22463928984798,1,114.39095483030391,0.03814773387684387,0,0.014673905538441301,Benign
42953,6,1,901,17.804589239902526,1,134.2908932083737,0.029822093374643338,0,0.03658521457424189,Benign
42269,4,4,1432,18.669964283783415,1,86.30648982114539,0.013687912603015088,0,0.06259672211067294,Benign
21363,9,5,1260,30.915297037538362,1,94.10486494292333,0.03492349761399509,0,0.12449870486755465,Benign
40202,6,10,1221,47.42579236284795,0,111.19774607798033,0.040493686979783505,0,0.1574938393640064,Benign
28022,8,7,667,15.143500283358012,2,124.70732246267724,0.01115787089732596,0,0.15835278593215174,Benign
49681,9,6,1416,35.17253231447937,1,144.99059734017897,0.04504387994356603,0,0.07917189856045735,Benign
5963,5,7,996,14.068210290876277,2,140.76221542188824,0.04726028243849254,0,0.15952670192344376,Benign
5466,5,5,312,40.71569745849101,1,137.72582087190364,0.02757350294775341,0,0.0022044917512284547,Benign
35704,6,1,506,46.62205133926738,1,138.6065370947087,0.02886603881198606,0,0.12072516072069453,Benign
25079,2,7,262,6.08336502899698,2,92.18323234866334,0.027676668016537877,0,0.1411860658517195,Benign
13561,2,5,717,18.125970345527012,0,99.1049426277187,0.024430603816116135,0,0.10367654877084587,Benign
13062,8,6,586,32.40510835274563,2,110.33244259577987,0.048911082462169776,0,0.0818618326600453,Benign
47141,6,7,1267,19.328535726005775,2,130.42550191520016,0.010362207332368424,0,0.12678896611613166,Benign
37282,3,7,1162,36.13851435042405,0,148.08898602616293,0.038095331632988526,0,0.01245295215297555,Benign
43982,7,9,379,33.71387032405935,1,142.9767359581675,0.04532573531433129,0,0.11161518043711394,Benign
24922,1,2,1087,31.27199649460676,0,101.27558319883161,0.04744009956936156,0,0.17442758218813292,Benign
6383,10,5,1429,25.169980953909434,2,142.19941663161202,0.03507500951314199,0,0.05247288255163516,Benign
16918,2,6,1185,40.38565697231715,1,115.44233756699853,0.03180531966168325,0,0.1277387750469994,Benign
39254,2,10,419,6.917607540894072,1,116.97837853448037,0.036040776849074016,0,0.050322170742228514,Benign
39793,4,10,932,34.42104685465411,0,135.98302510255283,0.02726398417664167,0,0.1532136389991566,Benign
3239,10,8,853,49.37582573783533,2,86.5411609757604,0.03541730021759532,0,0.0554682770045621,Benign
6645,6,2,1160,29.272817608298396,1,136.6049640574492,0.010968233388509559,0,0.046715447687816374,Benign
31263,7,5,1211,12.644550887808183,2,124.3860928417811,0.020931498544231215,0,0.058516103489691634,Benign
5414,6,10,1135,44.210281677368904,0,121.04061006935918,0.023832403820769548,0,0.042063307807807565,Benign
46474,10,3,633,44.799966159892406,0,101.3721297384164,0.023106908867213262,0,0.05661230405485518,Benign
6283,1,6,1276,9.939937537315284,1,120.8280808940201,0.048336711308766114,0,0.01576006868980746,Benign
20055,2,2,662,32.51491303888578,0,90.63462097761607,0.01490983122647449,0,0.03301866833231557,Benign
25716,1,10,369,34.4314641075794,1,123.9409637216416,0.03193021409045614,0,0.1941561225935342,Benign
7118,7,7,1291,10.917742617168777,2,80.19341538225413,0.024001034388167898,0,0.19973483191335553,Benign
33788,7,2,686,18.016326222584823,1,95.5920955132849,0.044763876044763375,0,0.018447644189048786,Benign
37835,6,7,117,25.05710482658718,0,85.67767004019008,0.041572758198191326,0,0.10787117315337794,Benign
33367,8,3,609,11.87339729195769,1,101.01524084304913,0.028901938563387783,0,0.07481457142653236,Benign
20982,9,8,557,18.97591265814274,0,149.0623866325875,0.043911207811166794,0,0.13284360404889167,Benign
21984,3,9,744,22.887140236175128,1,128.03442777626952,0.047449461008502766,0,0.09859077818173521,Benign
45757,6,6,1346,11.538011739897785,0,148.1286448522627,0.019388665838619895,0,0.04831897295886026,Benign
14295,2,1,1269,7.331976300187023,2,115.21149125009356,0.045539244676874584,0,0.1281647182498062,Benign
9131,5,8,150,49.107036546315086,2,144.5443799389309,0.041457789898535796,0,0.054851439396520846,Benign
9842,10,9,1086,5.638951807719418,2,119.33997340504838,0.015807055245331873,0,0.07948959565205674,Benign
20198,6,9,895,8.287531112261936,2,134.09037272383458,0.04801497875911066,0,0.18000571777992236,Benign
11180,7,7,1085,13.342698279716917,0,126.32099250004207,0.013722965411654919,0,0.1971671203081466,Benign
20910,3,6,1319,36.0034314181097,2,85.30966830440971,0.02408470190214089,0,0.07858153878394272,Benign
41584,9,3,1057,11.04837086560366,0,91.24817183373996,0.04780019629411814,0,0.07043153547237606,Benign
22390,4,3,1428,11.13001696015057,1,139.36321441354434,0.021779168865079995,0,0.05835123193438259,Benign
24980,8,1,1001,33.48067983535337,2,84.51540516923188,0.04118489438690762,0,0.11997379034761668,Benign
19147,2,10,959,40.268945682187464,0,139.20033469669994,0.046890558910700805,0,0.04904195947021686,Benign
44617,7,4,131,32.28475910050771,2,141.4068237220891,0.031153653100533675,0,0.04521884876904125,Benign
41688,3,7,380,38.10784265589351,1,122.89931708880773,0.04035741092142983,0,0.17330530830877075,Benign
47618,8,5,784,29.096585905716314,1,81.79762011582409,0.0186736935805384,0,0.15461948482473584,Benign
19262,9,5,114,45.02668313692716,1,130.71078705522098,0.01720855498494464,0,0.011270792345187887,Benign
8053,2,10,1254,47.12790527155485,0,126.39942745593714,0.03699789076879048,0,0.009718493920142391,Benign
32952,10,5,67,35.61094896032909,2,127.78749663189076,0.03579806847878525,0,0.1902075733729943,Benign
43705,6,9,1344,31.97539141194073,1,133.3383791409758,0.04840575583816066,0,0.005585941968568076,Benign
47738,3,4,219,44.2782394983892,0,86.17967367570509,0.025784484116936027,0,0.08738271717371869,Benign
44168,3,3,1240,25.580242729790125,1,131.51085997133782,0.03911247059632352,0,0.11984835585176999,Benign
28077,6,10,1296,10.812435898519855,0,125.01739405011932,0.02743552562551186,0,0.05158745744618938,Benign
28673,6,6,1188,5.51215551211785,1,111.98756114119784,0.03210168498473289,0,0.16611363261199646,Benign
4335,5,1,577,30.596332474102027,1,82.08500003509704,0.04639834586114322,0,0.1295124716689347,Benign
14317,6,7,1170,9.187480966343958,1,91.21796258296632,0.036886737202548876,0,0.08365873937588997,Benign
6859,7,5,717,10.744711550458021,2,131.3023321248309,0.03085268611563606,0,0.13299573049260732,Benign
8063,1,10,111,34.87331323798247,1,106.58378605237921,0.019905924311077697,0,0.06054431166102543,Benign
42950,5,4,888,8.727626946394535,2,123.20662776106286,0.016015432220909346,0,0.1095236012836151,Benign
17483,5,3,849,35.666985008993436,1,108.92298877134844,0.011550011548830926,0,0.11752323643320635,Benign
46745,2,10,1182,17.722354667473866,0,146.51344891896514,0.011868780667067886,0,0.07588035981466455,Benign
12621,9,9,1259,29.280735619465545,1,100.24016751314777,0.047345294262656,0,0.15129057613652522,Benign
10820,5,4,1228,19.68118572053754,2,111.50049206243673,0.039126105822830014,0,0.1989919949014598,Benign
32502,4,4,533,14.289015033127011,0,129.6184982150428,0.02909319996831631,0,0.08753031694499208,Benign
2101,3,9,1183,38.06321588760903,1,96.73778742602146,0.011980482680494408,0,0.017142650496871005,Benign
36228,6,9,320,25.69280589846132,1,143.46194362684832,0.025495503981552346,0,0.16215338164028992,Benign
16809,10,5,424,34.7400638668866,1,107.51989909439268,0.04056184980839953,0,0.03444762984776759,Benign
27540,9,3,516,9.423406424407748,0,121.84248145044394,0.028374924563485615,0,0.01604294586758357,Benign
22827,10,4,509,19.23855314015369,0,94.90979906643189,0.019090922023387323,0,0.1623420781782503,Benign
16533,3,5,755,37.39392331048565,2,147.6349074619676,0.03712527796025596,0,0.0940198256122621,Benign
30993,8,3,537,36.98894124540122,0,91.74162960484817,0.03940634050455641,0,0.11346910701248299,Benign
47788,9,5,978,5.774167084049441,0,94.0901220920053,0.02170029656630524,0,0.1433545928338097,Benign
16294,2,6,333,29.144138213901034,0,87.65573440278129,0.028174914696481097,0,0.1787423760850685,Benign
30410,9,6,1422,14.02329295519735,2,138.6292980412759,0.018739672780220977,0,0.10643815543613229,Benign
24247,5,1,538,48.98276154810042,0,138.11133510715354,0.015780746129003025,0,0.053456011585193156,Benign
38658,8,6,406,28.45926967588078,0,105.54456968581042,0.046320873881210686,0,0.17248884857321548,Benign
48878,10,7,472,8.64437861240423,0,116.92773826433782,0.04605538650299985,0,0.18462556647172265,Benign
21347,6,7,1044,5.522506740092529,0,137.38674792285542,0.013518497672216703,0,0.04650174394661486,Benign
43366,2,10,424,48.18663421758336,2,97.67412890769612,0.034193947057839486,0,0.10808176165834234,Benign
8617,2,8,447,29.596639939146527,2,97.50261189719616,0.015518600316903042,0,0.17391865965477415,Benign
